Naissance,Debut,Enfants,Sexe,AgeLiq,AOD,ATP,DTP,AOD_Macron,AgeCL_Macron,DC,DV,CL,Possible,Tauxplein,Decote,Surcote,Possible_Mac,Tauxplein_Mac,Decote_Mac,Surcote_Mac
1988,18,9,1,66,62,67,172,65,62,192,192,1,1,1,0,16,1,1,0,4
1988,18,9,1,67,62,67,172,65,62,196,196,1,1,1,0,20,1,1,0,8
1988,18,9,2,60,62,67,172,65,62,168,172,0,0,,,,0,,,
1988,18,9,2,61,62,67,172,65,62,172,172,1,1,1,0,0,0,,,
1988,18,9,2,62,62,67,172,65,62,176,176,1,1,1,0,0,1,1,0,0
1988,18,9,2,63,62,67,172,65,62,180,180,1,1,1,0,4,1,1,0,0
1988,18,9,2,64,62,67,172,65,62,184,184,1,1,1,0,8,1,1,0,0
1988,18,9,2,65,62,67,172,65,62,188,188,1,1,1,0,12,1,1,0,0
1988,18,9,2,66,62,67,172,65,62,192,192,1,1,1,0,16,1,1,0,4
1988,18,9,2,67,62,67,172,65,62,196,196,1,1,1,0,20,1,1,0,8
1988,18,10,1,60,62,67,172,65,62,168,168,0,0,,,,0,,,
1988,18,10,1,61,62,67,172,65,62,172,172,1,1,1,0,0,0,,,
1988,18,10,1,62,62,67,172,65,62,176,176,1,1,1,0,0,1,1,0,0
1988,18,10,1,63,62,67,172,65,62,180,180,1,1,1,0,4,1,1,0,0
1988,18,10,1,64,62,67,172,65,62,184,184,1,1,1,0,8,1,1,0,0
1988,18,10,1,65,62,67,172,65,62,188,188,1,1,1,0,12,1,1,0,0
1988,18,10,1,66,62,67,172,65,62,192,192,1,1,1,0,16,1,1,0,4
1988,18,10,1,67,62,67,172,65,62,196,196,1,1,1,0,20,1,1,0,8
1988,18,10,2,60,62,67,172,65,62,168,172,0,0,,,,0,,,
1988,18,10,2,61,62,67,172,65,62,172,172,1,1,1,0,0,0,,,
1988,18,10,2,62,62,67,172,65,62,176,176,1,1,1,0,0,1,1,0,0
1988,18,10,2,63,62,67,172,65,62,180,180,1,1,1,0,4,1,1,0,0
1988,18,10,2,64,62,67,172,65,62,184,184,1,1,1,0,8,1,1,0,0
1988,18,10,2,65,62,67,172,65,62,188,188,1,1,1,0,12,1,1,0,0
1988,18,10,2,66,62,67,172,65,62,192,192,1,1,1,0,16,1,1,0,4
1988,18,10,2,67,62,67,172,65,62,196,196,1,1,1,0,20,1,1,0,8
1988,19,0,1,60,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,19,0,1,61,62,67,172,65,62,168,168,0,0,,,,0,,,
1988,19,0,1,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,0,1,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,0,1,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,0,1,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,0,1,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,0,1,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,0,2,60,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,19,0,2,61,62,67,172,65,62,168,168,0,0,,,,0,,,
1988,19,0,2,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,0,2,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,0,2,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,0,2,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,0,2,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,0,2,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,1,1,60,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,19,1,1,61,62,67,172,65,62,168,168,0,0,,,,0,,,
1988,19,1,1,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,1,1,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,1,1,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,1,1,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,1,1,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,1,1,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,1,2,60,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,19,1,2,61,62,67,172,65,62,168,172,0,0,,,,0,,,
1988,19,1,2,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,1,2,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,1,2,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,1,2,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,1,2,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,1,2,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,2,1,60,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,19,2,1,61,62,67,172,65,62,168,168,0,0,,,,0,,,
1988,19,2,1,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,2,1,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,2,1,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,2,1,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,2,1,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,2,1,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,2,2,60,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,19,2,2,61,62,67,172,65,62,168,172,0,0,,,,0,,,
1988,19,2,2,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,2,2,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,2,2,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,2,2,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,2,2,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,2,2,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,3,1,60,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,19,3,1,61,62,67,172,65,62,168,168,0,0,,,,0,,,
1988,19,3,1,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,3,1,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,3,1,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,3,1,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,3,1,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,3,1,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,3,2,60,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,19,3,2,61,62,67,172,65,62,168,172,0,0,,,,0,,,
1988,19,3,2,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,3,2,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,3,2,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,3,2,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,3,2,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,3,2,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,4,1,60,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,19,4,1,61,62,67,172,65,62,168,168,0,0,,,,0,,,
1988,19,4,1,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,4,1,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,4,1,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,4,1,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,4,1,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,4,1,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,4,2,60,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,19,4,2,61,62,67,172,65,62,168,172,0,0,,,,0,,,
1988,19,4,2,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,4,2,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,4,2,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,4,2,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,4,2,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,4,2,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,5,1,60,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,19,5,1,61,62,67,172,65,62,168,168,0,0,,,,0,,,
1988,19,5,1,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,5,1,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,5,1,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,5,1,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,5,1,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,5,1,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,5,2,60,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,19,5,2,61,62,67,172,65,62,168,172,0,0,,,,0,,,
1988,19,5,2,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,5,2,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,5,2,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,5,2,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,5,2,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,5,2,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,6,1,60,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,19,6,1,61,62,67,172,65,62,168,168,0,0,,,,0,,,
1988,19,6,1,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,6,1,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,6,1,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,6,1,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,6,1,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,6,1,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,6,2,60,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,19,6,2,61,62,67,172,65,62,168,172,0,0,,,,0,,,
1988,19,6,2,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,6,2,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,6,2,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,6,2,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,6,2,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,6,2,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,7,1,60,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,19,7,1,61,62,67,172,65,62,168,168,0,0,,,,0,,,
1988,19,7,1,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,7,1,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,7,1,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,7,1,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,7,1,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,7,1,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,7,2,60,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,19,7,2,61,62,67,172,65,62,168,172,0,0,,,,0,,,
1988,19,7,2,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,7,2,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,7,2,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,7,2,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,7,2,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,7,2,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,8,1,60,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,19,8,1,61,62,67,172,65,62,168,168,0,0,,,,0,,,
1988,19,8,1,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,8,1,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,8,1,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,8,1,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,8,1,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,8,1,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,8,2,60,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,19,8,2,61,62,67,172,65,62,168,172,0,0,,,,0,,,
1988,19,8,2,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,8,2,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,8,2,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,8,2,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,8,2,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,8,2,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,9,1,60,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,19,9,1,61,62,67,172,65,62,168,168,0,0,,,,0,,,
1988,19,9,1,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,9,1,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,9,1,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,9,1,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,9,1,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,9,1,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,9,2,60,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,19,9,2,61,62,67,172,65,62,168,172,0,0,,,,0,,,
1988,19,9,2,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,9,2,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,9,2,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,9,2,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,9,2,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,9,2,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,10,1,60,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,19,10,1,61,62,67,172,65,62,168,168,0,0,,,,0,,,
1988,19,10,1,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,10,1,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,10,1,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,10,1,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,10,1,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,10,1,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,19,10,2,60,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,19,10,2,61,62,67,172,65,62,168,172,0,0,,,,0,,,
1988,19,10,2,62,62,67,172,65,62,172,172,1,1,1,0,0,1,1,0,0
1988,19,10,2,63,62,67,172,65,62,176,176,1,1,1,0,4,1,1,0,0
1988,19,10,2,64,62,67,172,65,62,180,180,1,1,1,0,8,1,1,0,0
1988,19,10,2,65,62,67,172,65,62,184,184,1,1,1,0,12,1,1,0,0
1988,19,10,2,66,62,67,172,65,62,188,188,1,1,1,0,16,1,1,0,4
1988,19,10,2,67,62,67,172,65,62,192,192,1,1,1,0,20,1,1,0,8
1988,20,0,1,60,62,67,172,65,62,160,160,0,0,,,,0,,,
1988,20,0,1,61,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,20,0,1,62,62,67,172,65,62,168,168,0,1,0,4,0,0,,,
1988,20,0,1,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,0,1,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,0,1,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,0,1,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,0,1,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,0,2,60,62,67,172,65,62,160,160,0,0,,,,0,,,
1988,20,0,2,61,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,20,0,2,62,62,67,172,65,62,168,168,0,1,0,4,0,0,,,
1988,20,0,2,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,0,2,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,0,2,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,0,2,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,0,2,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,1,1,60,62,67,172,65,62,160,160,0,0,,,,0,,,
1988,20,1,1,61,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,20,1,1,62,62,67,172,65,62,168,168,0,1,0,4,0,0,,,
1988,20,1,1,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,1,1,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,1,1,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,1,1,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,1,1,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,1,2,60,62,67,172,65,62,160,168,0,0,,,,0,,,
1988,20,1,2,61,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,20,1,2,62,62,67,172,65,62,168,172,0,1,1,0,0,0,,,
1988,20,1,2,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,1,2,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,1,2,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,1,2,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,1,2,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,2,1,60,62,67,172,65,62,160,160,0,0,,,,0,,,
1988,20,2,1,61,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,20,2,1,62,62,67,172,65,62,168,168,0,1,0,4,0,0,,,
1988,20,2,1,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,2,1,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,2,1,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,2,1,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,2,1,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,2,2,60,62,67,172,65,62,160,172,0,0,,,,0,,,
1988,20,2,2,61,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,20,2,2,62,62,67,172,65,62,168,172,0,1,1,0,0,0,,,
1988,20,2,2,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,2,2,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,2,2,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,2,2,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,2,2,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,3,1,60,62,67,172,65,62,160,160,0,0,,,,0,,,
1988,20,3,1,61,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,20,3,1,62,62,67,172,65,62,168,168,0,1,0,4,0,0,,,
1988,20,3,1,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,3,1,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,3,1,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,3,1,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,3,1,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,3,2,60,62,67,172,65,62,160,172,0,0,,,,0,,,
1988,20,3,2,61,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,20,3,2,62,62,67,172,65,62,168,172,0,1,1,0,0,0,,,
1988,20,3,2,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,3,2,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,3,2,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,3,2,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,3,2,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,4,1,60,62,67,172,65,62,160,160,0,0,,,,0,,,
1988,20,4,1,61,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,20,4,1,62,62,67,172,65,62,168,168,0,1,0,4,0,0,,,
1988,20,4,1,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,4,1,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,4,1,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,4,1,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,4,1,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,4,2,60,62,67,172,65,62,160,172,0,0,,,,0,,,
1988,20,4,2,61,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,20,4,2,62,62,67,172,65,62,168,172,0,1,1,0,0,0,,,
1988,20,4,2,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,4,2,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,4,2,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,4,2,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,4,2,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,5,1,60,62,67,172,65,62,160,160,0,0,,,,0,,,
1988,20,5,1,61,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,20,5,1,62,62,67,172,65,62,168,168,0,1,0,4,0,0,,,
1988,20,5,1,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,5,1,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,5,1,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,5,1,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,5,1,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,5,2,60,62,67,172,65,62,160,172,0,0,,,,0,,,
1988,20,5,2,61,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,20,5,2,62,62,67,172,65,62,168,172,0,1,1,0,0,0,,,
1988,20,5,2,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,5,2,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,5,2,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,5,2,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,5,2,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,6,1,60,62,67,172,65,62,160,160,0,0,,,,0,,,
1988,20,6,1,61,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,20,6,1,62,62,67,172,65,62,168,168,0,1,0,4,0,0,,,
1988,20,6,1,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,6,1,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,6,1,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,6,1,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,6,1,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,6,2,60,62,67,172,65,62,160,172,0,0,,,,0,,,
1988,20,6,2,61,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,20,6,2,62,62,67,172,65,62,168,172,0,1,1,0,0,0,,,
1988,20,6,2,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,6,2,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,6,2,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,6,2,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,6,2,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,7,1,60,62,67,172,65,62,160,160,0,0,,,,0,,,
1988,20,7,1,61,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,20,7,1,62,62,67,172,65,62,168,168,0,1,0,4,0,0,,,
1988,20,7,1,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,7,1,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,7,1,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,7,1,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,7,1,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,7,2,60,62,67,172,65,62,160,172,0,0,,,,0,,,
1988,20,7,2,61,62,67,172,65,62,164,172,0,0,,,,0,,,
1988,20,7,2,62,62,67,172,65,62,168,172,0,1,1,0,0,0,,,
1988,20,7,2,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,7,2,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,7,2,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,7,2,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
1988,20,7,2,67,62,67,172,65,62,188,188,0,1,1,0,16,1,1,0,8
1988,20,8,1,60,62,67,172,65,62,160,160,0,0,,,,0,,,
1988,20,8,1,61,62,67,172,65,62,164,164,0,0,,,,0,,,
1988,20,8,1,62,62,67,172,65,62,168,168,0,1,0,4,0,0,,,
1988,20,8,1,63,62,67,172,65,62,172,172,0,1,1,0,0,0,,,
1988,20,8,1,64,62,67,172,65,62,176,176,0,1,1,0,4,0,,,
1988,20,8,1,65,62,67,172,65,62,180,180,0,1,1,0,8,1,1,0,0
1988,20,8,1,66,62,67,172,65,62,184,184,0,1,1,0,12,1,1,0,4
